text,intent
"Any recommendations for places to go in Calabidongan Caves?",recommend_place
"What's a recommended place to visit in Mount Masaraga?",recommend_place
"Where should we visit in Bicol Heritage Park?",recommend_place
"What are the must-visit places in Rapu-Rapu, Albay?",recommend_place
"Can you suggest a good place to visit in Malilipot Black Sand Beach?",recommend_place
"Where are the best spots to see in Cagraray Eco-Park?",recommend_place
"Any recommendations for places to visit in Malinao Church?",recommend_place
"What's a recommended place to visit in Tiwi Hot Springs?",recommend_place
"Where should we go for sightseeing in Joroan Church?",recommend_place
"What are the best places to visit in Ligao City?",recommend_place
"Can you suggest a nice place to visit in Polangui?",recommend_place
"Where can we find a good spot to visit in Pio Duran Port?",recommend_place
"Any recommendations for places to go in Guinobatan Church?",recommend_place
"What's a recommended place to visit in Tabaco City?",recommend_place
"Where should we visit in Sto. Domingo Church?",recommend_place
"What are the must-visit places in Oas Church?",recommend_place
"Can you suggest a good place to visit in Camalig Ruins?",recommend_place
"Where are the best spots to see in Manito Hot Spring?",recommend_place
"Any recommendations for places to visit in Libon Lake?",recommend_place
"What's a recommended place to visit in Santa Elena Church?",recommend_place
"Where should we go for sightseeing in Bacacay Church?",recommend_place
"What are the best places to visit in Malilipot Church?",recommend_place
"Can you suggest a nice place to visit in Tiwi Church?",recommend_place
"Where can we find a good spot to visit in Panganiran Island?",recommend_place
"Any recommendations for places to go in Rapu-Rapu Church?",recommend_place
"What's a recommended place to visit in San Andres Church?",recommend_place
"Where should we visit in Tabaco Church?",recommend_place
"What are the must-visit places in Sto. Domingo Church?",recommend_place
"Can you suggest a good place to visit in Jovellar Church?",recommend_place
"Where are the best spots to see in Libon Church?",recommend_place
"Any recommendations for places to visit in Guinobatan Church?",recommend_place
"What's a recommended place to visit in Camalig Church?",recommend_place
"Where should we go for sightseeing in Oas Church?",recommend_place
"What are the best places to visit in Manito?",recommend_place
"Can you suggest a nice place to visit in Malinao?",recommend_place
"Where can we find a good spot to visit in Kawa-Kawa Hill?",recommend_place
"Any recommendations for places to go in Lignon Hill?",recommend_place
"What's a recommended place to visit in Cagsawa Ruins for a family?",recommend_place
"Where should we visit in Embarcadero de Legazpi for shopping?",recommend_place
"What are the must-visit places in Albay Park and Wildlife for kids?",recommend_place
"Can you suggest a good place to visit in Daraga Church for history buffs?",recommend_place
"Where are the best spots to see in Sumlang Lake for photos?",recommend_place
"Any recommendations for places to visit in Vera Falls for swimming?",recommend_place
"What's a recommended place to visit in Quitinday Greenhills for hiking?",recommend_place
"Where should we go for sightseeing in Japanese Tunnel for a tour?",recommend_place
"What are the best places to visit in Mayon Planetarium for stargazing?",recommend_place
"Can you suggest a nice place to visit in Sawangan Park for picnics?",recommend_place
"Where can we find a good spot to visit in San Andres, Catanduanes for beaches?",recommend_place
"Any recommendations for places to go in Misibis Bay for resorts?",recommend_place
"What's a recommended place to visit in Kawa-Kawa Hill for religious sites?",recommend_place
"Where should we visit in Legazpi Boulevard for food trips?",recommend_place
"What are the must-visit places in Ibalong Park for cultural experiences?",recommend_place
"Can you suggest a good place to visit in Jovellar Underground River for spelunking?",recommend_place
"Where are the best spots to see in Busay Falls for waterfalls?",recommend_place
"Any recommendations for places to visit in Calabidongan Caves for adventure?",recommend_place
"What's a recommended place to visit in Mount Masaraga for mountain views?",recommend_place
"Where should we go for sightseeing in Bicol Heritage Park for history?",recommend_place
"What are the best places to visit in Rapu-Rapu, Albay for island hopping?",recommend_place
"Can you suggest a nice place to visit in Malilipot Black Sand Beach for unique landscapes?",recommend_place
"Where can we find a good spot to visit in Cagraray Eco-Park for nature?",recommend_place
"Any recommendations for places to go in Malinao Church for architecture?",recommend_place
"What's a recommended place to visit in Tiwi Hot Springs for relaxation?",recommend_place
"Where should we visit in Joroan Church for religious pilgrimage?",recommend_place
"What are the must-visit places in Ligao City for local markets?",recommend_place
"Can you suggest a good place to visit in Polangui for authentic Bicol food?",recommend_place
"Where are the best spots to see in Pio Duran Port for fishing villages?",recommend_place
"Any recommendations for places to visit in Guinobatan Church for historical significance?",recommend_place
"What's a recommended place to visit in Tabaco City for volcano views?",recommend_place
"Where should we go for sightseeing in Sto. Domingo Church for cultural heritage?",recommend_place
"What are the best places to visit in Oas Church for religious art?",recommend_place
"Can you suggest a nice place to visit in Camalig Ruins for historical sites?",recommend_place
"Where can we find a good spot to visit in Manito Hot Spring for geothermal features?",recommend_place
"Any recommendations for places to go in Libon Lake for bird watching?",recommend_place
"What's a recommended place to visit in Santa Elena Church for religious architecture?",recommend_place
"Where should we visit in Bacacay Church for local festivals?",recommend_place
"What are the must-visit places in Malilipot Church for cultural events?",recommend_place
"Can you suggest a good place to visit in Tiwi Church for religious traditions?",recommend_place
"Where are the best spots to see in Panganiran Island for marine life?",recommend_place
"Any recommendations for places to visit in Rapu-Rapu Church for religious celebrations?",recommend_place
"What's a recommended place to visit in San Andres Church for local history?",recommend_place
"Where should we go for sightseeing in Tabaco Church for historical tours?",recommend_place
"What are the best places to visit in Sto. Domingo Church for religious artifacts?",recommend_place
"Can you suggest a nice place to visit in Jovellar Church for cultural landmarks?",recommend_place
"Where can we find a good spot to visit in Libon Church for religious history?",recommend_place
"Any recommendations for places to go in Guinobatan Church for historical architecture?",recommend_place
"What's a recommended place to visit in Camalig Church for historical significance?",recommend_place
"Where should we visit in Oas Church for local religious art?",recommend_place
"What are the must-visit places in Manito for geothermal activities?",recommend_place
"Can you suggest a good place to visit in Malinao for local heritage?",recommend_place
"Can you suggest a great place for a family outing?",recommend_place  
"Where can I experience local culture?",recommend_place  
"Which hotel has the best amenities?",recommend_place  
"Where can I go for a relaxing weekend?",recommend_place  
"Can you suggest a rooftop café with a nice view?",recommend_place  
"Where’s the best place for karaoke?",recommend_place  
"Which area has the best nightlife?",recommend_place  
"Where can I find a great steakhouse?",recommend_place  
"Any recommendations for a pet-friendly park?",recommend_place  
"Where should I go for a winter vacation?",recommend_place  
"Where can I find a good bowling alley?",recommend_place  
"Which spa offers the best massages?",recommend_place  
"Where can I try exotic dishes?",recommend_place  
"Which part of town has the best restaurants?",recommend_place  
"Where’s the best place to learn about local history?",recommend_place  
"Can you suggest a good gym in the city?",recommend_place  
