"Where is the nearest amusement park, and how much is the bus fare?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE,
"Where can I find the aquarium, and how much is the jeepney fare?",O O O O O B-LOCATION O O O O O B-TRANSPORT B-FARE,
Can you tell me the fare for a taxi to the downtown market and its exact location?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Where is the nearest mountain resort, and how much is the van fare?",O O O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT B-FARE,
"How much is the fare for a train to the grand theater, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a shared van to the waterfalls, and where is the pickup point?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION O O O O B-LOCATION I-LOCATION,
"How much does a shuttle ride to the tech park cost, and where can I board it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O O ,
"How much is the fare for a ferry to the lighthouse, and where is the docking area?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION O O O O B-LOCATION I-LOCATION,
"Where is the best place to board a train to the festival grounds, and how much does it cost?",O O O O B-LOCATION O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the fare for a jeepney ride to the food district, and where exactly is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"Where can I catch a shuttle to the wildlife park, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where is the entrance to the hot springs, and how much is the fare for a shared ride?",O O O B-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT,
"Where exactly is the tourist information center, and how much is the taxi fare?",O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE,
"How much is the fare for a train to the city's best shopping street, and where is it?",O O O O B-FARE O O B-TRANSPORT O O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O ,
"Where is the nearest access point for the skybridge, and how much does the ride cost?",O O O O B-LOCATION I-LOCATION O O B-DESTINATION O O O O O B-TRANSPORT B-FARE,
"Where is the starting point of the river cruise, and how much does a ticket cost?",O O O B-LOCATION I-LOCATION O O B-TRANSPORT I-TRANSPORT O O O O O B-FARE I-FARE,
"How much is the fare for a shuttle to the beach resort, and where is the departure area?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O B-LOCATION I-LOCATION,
"Where can I catch a van to the nature retreat, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the fare for a bus to the antique market, and where can I find it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where exactly is the space observatory, and how much does public transport cost?",O O O O B-LOCATION I-LOCATION O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"How much does a taxi ride to the cruise terminal cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where exactly is the historic lighthouse, and how much is the van fare?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE,
"How much does a bus ride to the art district cost, and where can I board it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O O ,
"Where can I catch a shared taxi to the old railway station, and how much does it cost?",O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where exactly is the start of the cable car route, and how much is a ticket?",O O O O B-LOCATION O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O O O O B-FARE,
"Where can I find the underground museum, and how much is the taxi fare to get there?",O O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE O O O ,
"How much does a bus ride to the coastal promenade cost, and where can I find it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O O ,
"Where can I board a van to the rock climbing site, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE ,
"How much does a taxi ride to the yacht club cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where is the entrance to the underground caves, and how much is the fare for a ride there?",O O O B-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O B-TRANSPORT O,
"How much is the fare for a shuttle to the eco-tourism village, and where can I find it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where exactly is the historic marketplace, and how much does a bus ride cost?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"Where is the best pickup point for a ferry to the pearl farm, and how much is the fare?",O O O O B-LOCATION I-LOCATION O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much does a train ride to the jazz club district cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where can I find the nearest beachfront cafe, and how much is the taxi fare?",O O O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE,
"Which jeepney should I take to the train station, and how much is the fare?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the van fare to the city plaza, and which van terminal should I go to?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O B-TRANSPORT B-LOCATION O O O O,
"How do I get to the ferry terminal, and how much does a tricycle ride there cost?",O O O O O O B-TRANSPORT B-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE ,
Can you tell me the jeepney route to the old town and its fare?,O O O O O B-TRANSPORT B-ROUTE O O B-DESTINATION I-DESTINATION O O B-FARE,
"How much does a shuttle ride to the zoo cost, and what's the best route?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION B-FARE O O O O B-ROUTE ,
"Where can I catch a train to the beach, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION O O O O O B-FARE,
"Which route should I take to the art district, and how much is the fare?",O B-ROUTE O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE ,
Can you suggest the best jeepney route to the cathedral and the fare?,O O B-SUGGEST O O B-TRANSPORT B-ROUTE O O B-DESTINATION O O B-FARE,
"Which jeepney loop goes to the food district, and what's the fare?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION I-DESTINATION O O O B-FARE ,
"Which van should I take to the national park, and what's the fare?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O B-FARE,
"How much is the fare to the lake resort, and what's the most direct route?",O O O O B-FARE O O B-DESTINATION I-DESTINATION O O O O O B-ROUTE,
"Where should I transfer if I'm taking a bus to the mountain retreat, and how much is the fare?",O O O B-ROUTE O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the fare for a jeepney to the flea market, and which route should I take?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O B-ROUTE O O O ,
"Which transport should I take to the floating village, and what's the fare?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O B-FARE,
"How do I get to the underground river tour, and how much is the fare?",O O O O O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where can I board a boat to the mangrove forest, and how much does it cost?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Which van terminal should I go to for the waterfall trek, and what's the fare?",O B-TRANSPORT B-LOCATION O O O O O O B-DESTINATION I-DESTINATION O O O B-FARE,
"How do I reach the historical castle, and how much is the fare?",O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where can I board a jeepney to the public library, and what's the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-FARE,
"Which shuttle should I take to the sculpture garden, and how much does it cost?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the fare to the heritage site, and what's the best transport option?",O O O O B-FARE O O B-DESTINATION I-DESTINATION O O O O B-TRANSPORT I-TRANSPORT ,
"Which transport route leads to the farmers' market, and how much does it cost?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Which jeepney should I take to the best shopping street, and what's the fare?",O B-TRANSPORT O O O O O O B-DESTINATION I-DESTINATION O O O B-FARE ,
"How do I get to the skybridge viewpoint, and how much is the fare?",O O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the van fare to the traditional market, and which route is fastest?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O B-ROUTE O O,
"Where can I catch a shared ride to the floating resort, and how much does it cost?",O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Which transport option is best for reaching the national museum, and how much is the fare?",O B-TRANSPORT I-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
Can you tell me the cheapest way to get to the fishing port and the fare?,O O O O O O B-ROUTE O O O O B-DESTINATION I-DESTINATION O O B-FARE ,
"Where can I catch a van to the airport, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION O O O O O B-FARE,
"Where can I find a jeepney to the museum, and what's the fare?",O O O O O B-TRANSPORT O O B-DESTINATION O O O B-FARE ,
"Which van terminal should I go to for the lake resort, and how much does it cost?",O B-TRANSPORT B-LOCATION O O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How do I get to the cathedral, and what's the jeepney fare?",O O O O O O B-DESTINATION O O O B-TRANSPORT B-FARE,
"Where can I board a ferry to the diving site, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Which bus route leads to the best restaurants, and how much does it cost?",O B-TRANSPORT B-ROUTE O O O O B-DESTINATION O O O O O B-FARE,
"How do I get to the university library, and how much is the train fare?",O O O O O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT B-FARE,
"Which shuttle goes to the wellness spa, and what's the fare?",O B-TRANSPORT O O O B-DESTINATION I-DESTINATION O O O B-FARE ,
Can you suggest the best bus route to the film festival and the fare?,O O B-SUGGEST O O B-TRANSPORT B-ROUTE O O B-DESTINATION I-DESTINATION O O B-FARE,
"Which transport option is cheapest to the floating market, and how much does it cost?",O B-TRANSPORT I-TRANSPORT O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where should I transfer if I'm taking a jeepney to the lakeside resort, and what's the fare?",O O O B-ROUTE O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-FARE ,
Can you tell me the fare for a van to the provincial capitol and where to board?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Which transport route leads to the flower garden, and how much does it cost?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where can I board a jeepney to the sports arena, and how much does it cost?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How do I reach the aquarium, and what's the cheapest fare?",O O O O O B-DESTINATION O O O O B-FARE,
"Which train should I take to the science museum, and what's the fare?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O B-FARE,
"Where can I find a ferry to the coral reef, and what's the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-FARE ,
"How much is the shuttle fare to the waterfall, and which route is best?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION O O B-ROUTE O O ,
"How do I get to the sculpture park, and what's the cheapest fare?",O O O O O O B-DESTINATION I-DESTINATION O O O O B-FARE,
"How much does a train ride to the botanical garden cost, and which route should I take?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O B-DESTINATION I-DESTINATION B-FARE O O B-ROUTE O O O ,
"How much is the van fare to the desert safari, and where do I find one?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O O O ,
"Which jeepney loop goes to the artisan market, and what's the fare?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION I-DESTINATION O O O B-FARE ,
"How do I get to the historic dockyard, and what's the cheapest way?",O O O O O O B-DESTINATION I-DESTINATION O O O O B-ROUTE ,
"Which jeepney route goes to the university, and how much does it cost?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION O O O O O B-FARE,
"How much is the van fare to the seaside resort, and where do I board?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O O ,
"How do I get to the cathedral, and how much is the fare?",O O O O O O B-DESTINATION O O O O O B-FARE ,
"Which tricycle terminal is nearest for a ride to the hospital, and how much does it cost?",O B-TRANSPORT B-LOCATION O O O O O O O B-DESTINATION O O O O O B-FARE ,
"How much is the jeepney fare to the provincial capital, and which route should I take?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O B-ROUTE O O O ,
"Where can I board a bus to the botanical garden, and what's the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O B-FARE ,
"How much does it cost to take a van to the coastal town, and where do I board?",O O O O B-FARE O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"Which transport should I take to the flea market, and how much does it cost?",O B-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How do I reach the waterfalls, and how much is the bus fare?",O O O O O B-DESTINATION O O O O O B-TRANSPORT B-FARE,
"Where can I catch a tricycle to the beach resort, and what's the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-FARE,
"Which van terminal goes to the mountain village, and how much is the fare?",O B-TRANSPORT B-LOCATION O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is a train ticket to the heritage site, and which line should I take?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O B-ROUTE O O O ,
"Which bus route leads to the wildlife sanctuary, and what's the fare?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION I-DESTINATION O O O B-FARE ,
"How much does a shared ride to the film studio cost, and where do I find one?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O O ,
"Which transport route goes to the vineyard, and how much is the fare?",O B-TRANSPORT B-ROUTE O O O B-DESTINATION O O O O O B-FARE,
"Where can I find a van going to the adventure park, and what's the fare?",O O O O O B-TRANSPORT O O O B-DESTINATION I-DESTINATION O O O B-FARE,
"Which jeepney loop should I take to the grand theater, and how much is the fare?",O B-TRANSPORT I-TRANSPORT O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where can I find the cheapest ride to the shopping district, and what's the fare?",O O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-FARE,
